ZCTA,UHFCODE,UHFNAME,Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Avg_Temp
11418,407,Southwest Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11419,407,Southwest Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11420,407,Southwest Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11421,407,Southwest Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11422,409,Southeast Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11423,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11424,407,Southwest Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11426,409,Southeast Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11427,409,Southeast Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11428,409,Southeast Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11429,409,Southeast Queens,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11430,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11432,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11433,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11434,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11435,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11436,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11451,408,Jamaica,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11691,410,Rockaway,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11692,410,Rockaway,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11693,410,Rockaway,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11694,410,Rockaway,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11697,410,Rockaway,QUEENS,2014-05-01,7900853.0,17510.51,404430.12,261563.89,1313097.39,54.5
11001,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11003,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11004,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11005,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11040,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11101,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11102,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11103,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11104,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11105,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11106,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11109,401,Long Island City - Astoria,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11351,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11354,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11355,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11356,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11357,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11358,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11359,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11360,403,Flushing - Clearview,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11361,404,Bayside - Little Neck,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11362,404,Bayside - Little Neck,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11363,404,Bayside - Little Neck,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11364,404,Bayside - Little Neck,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11365,406,Fresh Meadows,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11366,406,Fresh Meadows,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11367,406,Fresh Meadows,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11368,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11369,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11370,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11371,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11372,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11373,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11374,405,Ridgewood - Forest Hills,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11375,405,Ridgewood - Forest Hills,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11377,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11378,402,West Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11379,405,Ridgewood - Forest Hills,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11385,405,Ridgewood - Forest Hills,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11411,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11412,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11413,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11414,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11415,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11416,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11417,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11418,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11419,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11420,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11421,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11422,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11423,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11424,407,Southwest Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11426,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11427,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11428,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11429,409,Southeast Queens,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11430,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11432,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11433,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11434,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11435,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11436,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11451,408,Jamaica,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11691,410,Rockaway,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11692,410,Rockaway,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11693,410,Rockaway,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11694,410,Rockaway,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11697,410,Rockaway,QUEENS,2014-06-01,9593940.0,24475.21,514979.32,338826.46,1644885.95,54.5
11001,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11003,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11004,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11005,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11040,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11101,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11102,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11103,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11104,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11105,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11106,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11109,401,Long Island City - Astoria,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11351,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11354,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11355,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11356,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11357,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11358,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11359,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11360,403,Flushing - Clearview,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11361,404,Bayside - Little Neck,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11362,404,Bayside - Little Neck,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11363,404,Bayside - Little Neck,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11364,404,Bayside - Little Neck,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11365,406,Fresh Meadows,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11366,406,Fresh Meadows,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11367,406,Fresh Meadows,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11368,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11369,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11370,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11371,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11372,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11373,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11374,405,Ridgewood - Forest Hills,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11375,405,Ridgewood - Forest Hills,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11377,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11378,402,West Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11379,405,Ridgewood - Forest Hills,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11385,405,Ridgewood - Forest Hills,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11411,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11412,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11413,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11414,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11415,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11416,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11417,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11418,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11419,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11420,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11421,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11422,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11423,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11424,407,Southwest Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11426,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11427,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11428,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11429,409,Southeast Queens,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11430,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11432,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11433,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11434,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11435,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11436,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11451,408,Jamaica,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11691,410,Rockaway,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11692,410,Rockaway,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11693,410,Rockaway,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11694,410,Rockaway,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11697,410,Rockaway,QUEENS,2014-07-01,12968286.0,28268.22,730479.04,390120.22,2058392.26,54.1
11001,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11003,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11004,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11005,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11040,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11101,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11102,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11103,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11104,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11105,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11106,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11109,401,Long Island City - Astoria,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11351,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11354,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11355,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11356,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11357,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11358,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11359,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11360,403,Flushing - Clearview,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11361,404,Bayside - Little Neck,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11362,404,Bayside - Little Neck,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11363,404,Bayside - Little Neck,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11364,404,Bayside - Little Neck,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11365,406,Fresh Meadows,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11366,406,Fresh Meadows,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11367,406,Fresh Meadows,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11368,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11369,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11370,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11371,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11372,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11373,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11374,405,Ridgewood - Forest Hills,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11375,405,Ridgewood - Forest Hills,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11377,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11378,402,West Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11379,405,Ridgewood - Forest Hills,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11385,405,Ridgewood - Forest Hills,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11411,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11412,408,Jamaica,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11413,409,Southeast Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11414,407,Southwest Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
11415,407,Southwest Queens,QUEENS,2014-08-01,11780052.0,21884.18,718216.26,322166.18,1762340.18,54.1
